image_path,iris_horizontal,eye_vertical_left,eye_vertical_right,eye_horizontal_right,eye_horizontal_left,eye_distance,iris_horizontal_norm,eye_vertical_left_norm,eye_vertical_right_norm,eye_horizontal_right_norm,eye_horizontal_left_norm,eye_distance_norm
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1006.jpg,0.095540046691895,0.065415292978287,0.063685148954392,0.209628194570541,0.20585036277771,0.251728773117065,42.8019409179688,29.3060512542725,28.5309467315674,93.9134311676025,92.2209625244141,112.774490356445
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1007.jpg,0.096470788121224,0.066478878259659,0.062957853078842,0.210818350315094,0.206524729728699,0.248646855354309,43.2189130783081,29.7825374603271,28.2051181793213,94.4466209411621,92.523078918457,111.39379119873
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1008.jpg,0.094313204288483,0.056305766105652,0.054280281066895,0.200937986373901,0.203192353248596,0.249739587306976,42.2523155212402,25.224983215332,24.3175659179687,90.0202178955078,91.0301742553711,111.883335113525
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1009.jpg,0.085206508636475,0.071945458650589,0.070033490657806,0.195673376321793,0.199299156665802,0.241911143064499,38.1725158691406,32.2315654754639,31.3750038146973,87.6616725921631,89.2860221862793,108.376192092896
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/101.jpg,0.093958348035812,0.056306332349777,0.05405405163765,0.201150774955749,0.195356011390686,0.253833442926407,42.0933399200439,25.2252368927002,24.216215133667,90.1155471801758,87.5194931030273,113.71738243103
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1010.jpg,0.093568295240402,0.069217264652252,0.062980681657791,0.205369561910629,0.186358451843262,0.241798490285873,41.9185962677002,31.009334564209,28.2153453826904,92.0055637359619,83.4885864257813,108.325723648071
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1011.jpg,0.080717593431473,0.061032712459564,0.063476264476776,0.172365665435791,0.203125596046448,0.231318444013596,36.1614818572998,27.3426551818848,28.4373664855957,77.2198181152344,91.0002670288086,103.630662918091
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1012.jpg,0.085122138261795,0.062517046928406,0.064447939395905,0.192089587450027,0.214354336261749,0.24222332239151,38.1347179412842,28.0076370239258,28.8726768493652,86.0561351776123,96.0307426452637,108.516048431396
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1013.jpg,0.09303480386734,0.058782696723938,0.060209304094315,0.19811287522316,0.200232744216919,0.239007174968719,41.6795921325684,26.3346481323242,26.9737682342529,88.7545680999756,89.7042694091797,107.075214385986
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1014.jpg,0.093228667974472,0.056813091039658,0.057653516530991,0.201929807662964,0.204397618770599,0.251946449279785,41.7664432525635,25.4522647857666,25.8287754058838,90.4645538330078,91.5701332092285,112.872009277344
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1015.jpg,0.094354599714279,0.065438836812973,0.062532365322113,0.204448044300079,0.206563532352447,0.237737447023392,42.2708606719971,29.3165988922119,28.0144996643066,91.5927238464355,92.5404624938965,106.50637626648
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1016.jpg,0.083743840456009,0.063333958387375,0.067055404186249,0.198108971118927,0.201699495315552,0.243803739547729,37.517240524292,28.3736133575439,30.0408210754395,88.7528190612793,90.3613739013672,109.224075317383
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1017.jpg,0.091953694820404,0.066299676895142,0.06832230091095,0.191454946994782,0.218597292900085,0.234997570514679,41.195255279541,29.7022552490234,30.6083908081055,85.7718162536621,97.9315872192383,105.278911590576
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1018.jpg,0.0921670794487,0.065092951059342,0.059758245944977,0.207924246788025,0.19472861289978,0.249841392040253,41.2908515930176,29.161642074585,26.7716941833496,93.1500625610352,87.2384185791016,111.928943634033
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1019.jpg,0.087889730930328,0.068186938762665,0.063839584589005,0.208640873432159,0.194797039031982,0.245988011360168,39.3745994567871,30.5477485656738,28.600133895874,93.4711112976074,87.2690734863281,110.202629089355
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/102.jpg,0.09484601020813,0.070244610309601,0.071431130170822,0.20278799533844,0.215840756893158,0.251463562250137,42.4910125732422,31.4695854187012,32.0011463165283,90.8490219116211,96.6966590881348,112.655675888062
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1020.jpg,0.086226016283035,0.054157853126526,0.054878383874893,0.184118092060089,0.19405210018158,0.251017212867737,38.6292552947998,24.2627182006836,24.5855159759521,82.4849052429199,86.9353408813477,112.455711364746
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1021.jpg,0.097036555409432,0.075011432170868,0.069265902042389,0.204475998878479,0.202840805053711,0.233530402183533,43.4723768234253,33.6051216125488,31.0311241149902,91.6052474975586,90.8726806640625,104.621620178223
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1022.jpg,0.090076357126236,0.065177291631699,0.065068900585175,0.191819965839386,0.200758755207062,0.238897085189819,40.3542079925537,29.199426651001,29.1508674621582,85.9353446960449,89.9399223327637,107.025894165039
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1023.jpg,0.092774391174316,0.060869753360748,0.062055021524429,0.20006337761879,0.207721948623657,0.245920062065124,41.5629272460938,27.2696495056152,27.8006496429443,89.6283931732178,93.0594329833984,110.172187805176
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1024.jpg,0.093030571937561,0.063068121671677,0.064583361148834,0.199223697185516,0.204821586608887,0.243996500968933,41.6776962280273,28.2545185089111,28.9333457946777,89.2522163391113,91.7600708007813,109.310432434082
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1025.jpg,0.095827668905258,0.068076759576798,0.068463146686554,0.204069703817368,0.209054291248322,0.239234626293182,42.9307956695557,30.4983882904053,30.6714897155762,91.4232273101807,93.656322479248,107.177112579346
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1026.jpg,0.09234693646431,0.067808121442795,0.068633586168289,0.202183961868286,0.205475986003876,0.250001668930054,41.3714275360107,30.3780384063721,30.7478466033936,90.5784149169922,92.0532417297363,112.000747680664
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1027.jpg,0.094021588563919,0.071171700954437,0.068869918584824,0.201662659645081,0.21464216709137,0.241417586803436,42.1216716766357,31.8849220275879,30.853723526001,90.3448715209961,96.1596908569336,108.155078887939
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1028.jpg,0.081838667392731,0.069888204336166,0.073181629180908,0.195050805807114,0.195450901985168,0.229462385177612,36.6637229919434,31.3099155426025,32.7853698730469,87.3827610015869,87.5620040893555,102.79914855957
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1029.jpg,0.08127424120903,0.05909213423729,0.063262403011322,0.182469040155411,0.202461183071136,0.252061665058136,36.4108600616455,26.4732761383057,28.3415565490723,81.746129989624,90.7026100158691,112.923625946045
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/103.jpg,0.096032679080963,0.067682981491089,0.060813874006271,0.211334645748138,0.190039098262787,0.236966997385025,43.0226402282715,30.3219757080078,27.2446155548096,94.677921295166,85.1375160217285,106.161214828491
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1030.jpg,0.094218283891678,0.072648078203201,0.071992963552475,0.203099489212036,0.201423704624176,0.242294788360596,42.2097911834717,32.5463390350342,32.2528476715088,90.9885711669922,90.2378196716309,108.548065185547
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1031.jpg,0.095142513513565,0.068521112203598,0.06754669547081,0.198762327432632,0.20209926366806,0.241319209337234,42.6238460540772,30.6974582672119,30.2609195709228,89.0455226898193,90.540470123291,108.111005783081
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1032.jpg,0.089862167835236,0.071783274412155,0.061266928911209,0.20253723859787,0.189082562923431,0.235463201999664,40.2582511901855,32.1589069366455,27.4475841522217,90.7366828918457,84.7089881896973,105.48751449585
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1033.jpg,0.091497391462326,0.061314821243286,0.057675093412399,0.205038636922836,0.20428603887558,0.251315295696259,40.9908313751221,27.4690399169922,25.8384418487549,91.8573093414307,91.5201454162598,112.589252471924
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1034.jpg,0.095337331295014,0.071758091449738,0.069182336330414,0.207495391368866,0.200600504875183,0.235097467899322,42.711124420166,32.1476249694824,30.9936866760254,92.957935333252,89.869026184082,105.323665618896
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1035.jpg,0.095522880554199,0.0681072473526,0.068472892045975,0.205258876085281,0.208155035972595,0.24365907907486,42.7942504882813,30.5120468139648,30.6758556365967,91.9559764862061,93.2534561157227,109.159267425537
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1036.jpg,0.095706701278687,0.071615844964981,0.067997336387634,0.203803569078445,0.199263989925384,0.236441284418106,42.8766021728516,32.0838985443115,30.4628067016602,91.3039989471436,89.2702674865723,105.925695419312
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1037.jpg,0.098225146532059,0.068597197532654,0.066156476736069,0.206052243709564,0.212626874446869,0.234960675239563,44.0048656463623,30.7315444946289,29.6381015777588,92.3114051818848,95.2568397521973,105.262382507324
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1038.jpg,0.088813692331314,0.063706874847412,0.065509825944901,0.200917214155197,0.204943001270294,0.251106798648834,39.7885341644287,28.5406799316406,29.3484020233154,90.0109119415283,91.8144645690918,112.495845794678
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1039.jpg,0.088952898979187,0.074208319187164,0.075742959976196,0.192676723003387,0.20400995016098,0.225683599710464,39.8508987426758,33.2453269958496,33.9328460693359,86.3191719055176,91.3964576721191,101.106252670288
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/104.jpg,0.0853590965271,0.061873525381088,0.064659774303436,0.182288497686386,0.203624308109283,0.241296052932739,38.2408752441406,27.7193393707275,28.9675788879394,81.665246963501,91.223690032959,108.100631713867
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1040.jpg,0.094928666949272,0.058596611022949,0.052166044712067,0.20511782169342,0.199396252632141,0.242465913295746,42.5280427932739,26.2512817382812,23.3703880310059,91.8927841186524,89.3295211791992,108.624729156494
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1041.jpg,0.081887513399124,0.057511687278748,0.055048733949661,0.201277703046799,0.196521639823914,0.247546494007111,36.6856060028076,25.7652359008789,24.6618328094482,90.1724109649658,88.0416946411133,110.900829315186
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1042.jpg,0.093210607767105,0.064941555261612,0.063788086175919,0.206633120775223,0.206820726394653,0.237383008003235,41.7583522796631,29.0938167572021,28.5770626068115,92.5716381072998,92.6556854248047,106.347587585449
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1043.jpg,0.088914573192597,0.074202418327332,0.069942355155945,0.199382781982422,0.195230782032013,0.244661509990692,39.8337287902832,33.2426834106445,31.3341751098633,89.323486328125,87.4633903503418,109.60835647583
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1044.jpg,0.084756731987,0.071574032306671,0.07304447889328,0.198802709579468,0.202467381954193,0.228720486164093,37.9710159301758,32.0651664733887,32.7239265441895,89.0636138916016,90.7053871154785,102.466777801514
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1045.jpg,0.094723105430603,0.074480563402176,0.069038450717926,0.204156279563904,0.193854808807373,0.244201302528381,42.4359512329102,33.3672924041748,30.9292259216309,91.4620132446289,86.8469543457031,109.402183532715
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1046.jpg,0.089979261159897,0.066408544778824,0.063024282455444,0.193792909383774,0.208300530910492,0.237255811691284,40.3107089996338,29.7510280609131,28.2348785400391,86.8192234039307,93.3186378479004,106.290603637695
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1047.jpg,0.093303054571152,0.057979047298431,0.056510359048843,0.195088624954224,0.202800095081329,0.243364185094833,41.799768447876,25.9746131896973,25.3166408538818,87.3997039794922,90.8544425964356,109.027154922485
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1048.jpg,0.089239478111267,0.060954093933106,0.062834739685059,0.202286332845688,0.216143071651459,0.239204078912735,39.9792861938477,27.3074340820312,28.1499633789062,90.6242771148682,96.8320960998535,107.163427352905
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1049.jpg,0.094988316297531,0.065881997346878,0.064714312553406,0.206417471170425,0.201671421527862,0.240955799818039,42.5547657012939,29.5151348114014,28.9920120239258,92.4750270843506,90.3487968444824,107.948198318481
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/105.jpg,0.095900028944016,0.067962557077408,0.065092444419861,0.204959750175476,0.199001789093018,0.246311783790588,42.963212966919,30.4472255706787,29.1614151000977,91.8219680786133,89.1528015136719,110.347679138184
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1050.jpg,0.093106538057327,0.068992644548416,0.064265727996826,0.214096873998642,0.201369881629944,0.248253047466278,41.7117290496826,30.9087047576904,28.7910461425781,95.9153995513916,90.2137069702149,111.217365264893
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1051.jpg,0.087214410305023,0.065226167440415,0.063804835081101,0.20121693611145,0.204417645931244,0.244222700595856,39.0720558166504,29.2213230133057,28.584566116333,90.1451873779297,91.5791053771973,109.411769866943
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1052.jpg,0.092498570680618,0.052021384239197,0.050611972808838,0.20270100235939,0.194633781909943,0.249436020851135,41.439359664917,23.3055801391602,22.6741638183594,90.8100490570068,87.1959342956543,111.747337341309
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1053.jpg,0.089081734418869,0.064196527004242,0.061097294092178,0.210120052099228,0.202339172363281,0.243952870368958,39.9086170196533,28.7600440979004,27.3715877532959,94.1337833404541,90.64794921875,109.290885925293
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1054.jpg,0.095240443944931,0.075872480869293,0.072010010480881,0.199068695306778,0.196487843990326,0.246620178222656,42.6677188873291,33.9908714294434,32.2604846954346,89.1827754974365,88.026554107666,110.48583984375
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1055.jpg,0.093542456626892,0.066254526376724,0.065640419721603,0.204717546701431,0.202731132507324,0.240051805973053,41.9070205688477,29.6820278167725,29.4069080352783,91.7134609222412,90.8235473632812,107.543209075928
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1056.jpg,0.083827912807465,0.064588606357575,0.069138824939728,0.182662069797516,0.206309497356415,0.242567002773285,37.5549049377441,28.9356956481934,30.974193572998,81.8326072692871,92.4266548156738,108.670017242432
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1057.jpg,0.094059616327286,0.05850613117218,0.053320050239563,0.20876270532608,0.199751913547516,0.25661489367485,42.138708114624,26.2107467651367,23.8873825073242,93.525691986084,89.4888572692871,114.963472366333
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1058.jpg,0.096114665269852,0.066577821969986,0.065638601779938,0.206484377384186,0.211546778678894,0.240106105804443,43.0593700408936,29.8268642425537,29.4060935974121,92.5050010681152,94.7729568481445,107.567535400391
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1059.jpg,0.09041377902031,0.066358417272568,0.065759658813477,0.209047883749008,0.20276004076004,0.237192153930664,40.5053730010986,29.7285709381104,29.4603271484375,93.6534519195557,90.836498260498,106.262084960938
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/106.jpg,0.096200704574585,0.065363883972168,0.064134269952774,0.208361387252808,0.20339572429657,0.240383684635162,43.0979156494141,29.2830200195312,28.7321529388428,93.3459014892578,91.1212844848633,107.691890716553
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1060.jpg,0.093837827444077,0.063399225473404,0.060862749814987,0.210584312677383,0.205700933933258,0.236597120761871,42.0393466949463,28.402853012085,27.2665119171143,94.3417720794678,92.1540184020996,105.995510101318
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1061.jpg,0.097216159105301,0.061263471841812,0.057217717170715,0.20979705452919,0.201223850250244,0.241756945848465,43.5528392791748,27.4460353851318,25.6335372924805,93.9890804290772,90.1482849121094,108.307111740112
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1062.jpg,0.094268977642059,0.054964005947113,0.056565910577774,0.208041250705719,0.212302625179291,0.242964774370193,42.2325019836426,24.6238746643066,25.3415279388428,93.2024803161621,95.1115760803223,108.848218917847
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1063.jpg,0.093871891498566,0.066881835460663,0.067771941423416,0.202911049127579,0.204129099845886,0.232107371091843,42.0546073913574,29.9630622863769,30.3618297576904,90.9041500091553,91.449836730957,103.984102249146
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1064.jpg,0.095116555690765,0.060057938098908,0.058839619159699,0.205975860357285,0.210196495056152,0.245591700077057,42.6122169494629,26.9059562683105,26.3601493835449,92.2771854400635,94.1680297851562,110.025081634522
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1065.jpg,0.083433121442795,0.06349977850914,0.063053250312805,0.201433897018433,0.211127400398254,0.241774260997772,37.3780384063721,28.4479007720947,28.2478561401367,90.2423858642578,94.585075378418,108.314868927002
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1066.jpg,0.09273487329483,0.065817683935165,0.065954178571701,0.204155534505844,0.201560199260712,0.244028151035309,41.545223236084,29.4863224029541,29.5474720001221,91.4616794586182,90.2989692687988,109.324611663818
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1067.jpg,0.090739443898201,0.063768774271011,0.056911706924439,0.202936291694641,0.186108708381653,0.245145678520203,40.651270866394,28.5684108734131,25.4964447021484,90.9154586791992,83.3767013549805,109.825263977051
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1068.jpg,0.091799050569534,0.067978948354721,0.07157289981842,0.198169887065887,0.204174280166626,0.245050221681595,41.1259746551514,30.454568862915,32.0646591186523,88.7801094055176,91.4700775146484,109.782499313354
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1069.jpg,0.091097086668015,0.06836810708046,0.067611128091812,0.204254269599914,0.209475517272949,0.244820773601532,40.8114948272705,30.6289119720459,30.2897853851318,91.5059127807617,93.8450317382813,109.679706573486
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/107.jpg,0.092056825757027,0.066714942455292,0.066280990839005,0.200340330600739,0.202648937702179,0.235296726226807,41.241457939148,29.8882942199707,29.693883895874,89.7524681091309,90.7867240905762,105.412933349609
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1070.jpg,0.089406788349152,0.065358400344849,0.062950938940048,0.195187866687775,0.198447465896606,0.233938246965408,40.0542411804199,29.2805633544922,28.2020206451416,87.444164276123,88.9044647216797,104.804334640503
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1071.jpg,0.093129009008408,0.070519775152207,0.068151772022247,0.200262397527695,0.201930105686188,0.236846089363098,41.7217960357666,31.5928592681885,30.5319938659668,89.7175540924072,90.4646873474121,106.107048034668
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1072.jpg,0.092031866312027,0.059581935405731,0.062191247940064,0.199643224477768,0.204874396324158,0.247944056987762,41.2302761077881,26.6927070617676,27.8616790771484,89.44016456604,91.7837295532227,111.078937530518
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1073.jpg,0.093470633029938,0.071620404720306,0.069753259420395,0.205145418643951,0.202440738677978,0.244500935077667,41.8748435974121,32.0859413146973,31.2494602203369,91.9051475524902,90.6934509277344,109.536418914795
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1074.jpg,0.088690876960754,0.068434208631516,0.067303776741028,0.207655906677246,0.198861300945282,0.244468450546265,39.733512878418,30.6585254669189,30.1520919799805,93.0298461914063,89.0898628234863,109.521865844727
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1075.jpg,0.091064959764481,0.065136790275574,0.068580657243729,0.190732359886169,0.206180691719055,0.226334661245346,40.7971019744873,29.181282043457,30.7241344451904,85.4480972290039,92.3689498901367,101.397928237915
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1076.jpg,0.093271881341934,0.061162739992142,0.057458937168121,0.202049762010574,0.196573317050934,0.255921065807343,41.7858028411865,27.4009075164795,25.7416038513184,90.5182933807373,88.0648460388184,114.652637481689
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1077.jpg,0.093519628047943,0.064388126134873,0.05892014503479,0.200111240148544,0.185889780521393,0.252662777900696,41.8967933654785,28.8458805084228,26.3962249755859,89.6498355865479,83.278621673584,113.192924499512
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1078.jpg,0.093483507633209,0.072367787361145,0.070443034172058,0.203629612922668,0.196206510066986,0.24510994553566,41.8806114196777,32.420768737793,31.558479309082,91.2260665893555,87.9005165100098,109.809255599976
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1079.jpg,0.094752043485642,0.062171250581741,0.0611911714077,0.197906196117401,0.207874655723572,0.24393692612648,42.4489154815674,27.8527202606201,27.4136447906494,88.6619758605957,93.1278457641602,109.283742904663
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/108.jpg,0.092845380306244,0.0668103992939,0.064280301332474,0.200035363435745,0.196354627609253,0.240763574838638,41.5947303771973,29.931058883667,28.7975749969482,89.6158428192139,87.9668731689453,107.86208152771
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1080.jpg,0.086436033248901,0.058779269456863,0.056781738996506,0.197705715894699,0.199362635612488,0.247469991445541,38.7233428955078,26.3331127166748,25.4382190704346,88.5721607208252,89.3144607543945,110.866556167603
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1081.jpg,0.095604553818703,0.073875904083252,0.067764043807983,0.207451403141022,0.191751301288605,0.231854915618896,42.8308401107788,33.0964050292969,30.3582916259766,92.9382286071777,85.9045829772949,103.871002197266
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1082.jpg,0.088179141283035,0.065608382225037,0.063850730657578,0.207899451255798,0.211329758167267,0.23509693145752,39.5042552947998,29.3925552368164,28.6051273345947,93.1389541625977,94.6757316589356,105.323425292969
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1083.jpg,0.089556574821472,0.067936956882477,0.067276835441589,0.191031217575073,0.205747425556183,0.234372675418854,40.1213455200195,30.4357566833496,30.140022277832,85.5819854736328,92.1748466491699,104.998958587646
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1084.jpg,0.089343011379242,0.058794349431992,0.058939576148987,0.193589627742767,0.201187610626221,0.242799669504166,40.0256690979004,26.3398685455322,26.4049301147461,86.7281532287598,90.1320495605469,108.774251937866
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1085.jpg,0.08936333656311,0.065098285675049,0.065096884965897,0.195891320705414,0.201197981834412,0.236755698919296,40.0347747802734,29.1640319824219,29.1634044647217,87.7593116760254,90.1366958618164,106.066553115845
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1086.jpg,0.088662475347519,0.057333558797836,0.05661877989769,0.198781937360764,0.208259761333466,0.248609662055969,39.7207889556885,25.6854343414307,25.365213394165,89.0543079376221,93.3003730773926,111.377128601074
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1087.jpg,0.092280566692352,0.057770520448685,0.053442418575287,0.201425701379776,0.19304096698761,0.229071617126465,41.3416938781738,25.8811931610107,23.9422035217285,90.2387142181397,86.4823532104492,102.624084472656
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1088.jpg,0.093469679355621,0.060592263936997,0.059177905321121,0.198493510484695,0.205423355102539,0.252772599458694,41.8744163513184,27.1453342437744,26.5117015838623,88.9250926971436,92.0296630859375,113.242124557495
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/1089.jpg,0.092250466346741,0.073431521654129,0.074246823787689,0.198185294866562,0.209817469120026,0.226890444755554,41.3282089233398,32.8973217010498,33.2625770568848,88.7870121002197,93.9982261657715,101.646919250488
/home/peisze/PycharmProjects/causalgaze/mpii_norm/p00/109.jpg,0.088648557662964,0.070878714323044,0.072253823280335,0.20520082116127,0.205840170383453,0.24907124042511,39.7145538330078,31.7536640167236,32.3697128295898,91.929967880249,92.2163963317871,111.583915710449
